0.000000000000000000e+00,4.781222796595827051e-01,4.570183001914665533e-01,2.724140546494792092e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.427261727239696576e-01,2.585111567473454275e-01,0.000000000000000000e+00,5.954030018636436578e-02,2.945255039051068446e-01,3.567027680830304193e-01,2.635235615197311643e-01,2.572942407346165417e-01,1.263930605716490629e-01,0.000000000000000000e+00,3.649468835711419112e-01,2.605186876399080975e-01,6.244056283818040232e-01,4.586500736929345345e-01,6.738683440272924541e-02,0.000000000000000000e+00,1.101250831799962526e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.354896383644854430e-01,9.852774450287686558e-02,0.000000000000000000e+00,1.619415928719885323e-01,1.978104737142045710e-01,1.941014438098037365e-01,0.000000000000000000e+00,7.129332689427150815e-02,8.981171161173591433e-02,8.288602857859664330e-02,0.000000000000000000e+00,1.831263677890833108e-01,0.000000000000000000e+00,1.269985187824379802e-01,8.195611142008787930e-02,2.844590866354900216e-01,0.000000000000000000e+00,2.910862053840149177e-01,9.280443472892445367e-02,3.074961215937225822e-01,2.274152042944556917e-01,2.943231579007644649e-01,1.862958278953737168e-01,2.882746877615160463e-01,1.440728510445424271e-01,2.109137559674116313e-01,1.970853159888000528e-01,3.505758022905860471e-01,5.371218070147949497e-01,2.517026660665626081e-01,2.761196364430267280e-01,2.951528824967810660e-01,2.598545882686466579e-01,3.439833275761083886e-01,3.008901942002030760e-01,3.438041787642837077e-01,8.986909425993837297e-02,2.201654138710628650e-01,1.942992119763507219e-01,2.980652009110265621e-01,3.837164409568594170e-01,1.520165381827932594e-01,1.528224331586833518e-01,1.059416514542304150e-01,1.748410423477197440e-01,6.219154574159113658e-02,2.183544425530495048e-01,1.731951590533123697e-01,2.607609482467723727e-01,2.519440533518620406e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.277279676440944478e-01,1.208105968958829574e-01,1.017625417900214768e-01,6.230562027217121518e-02,8.944062597037145956e-02,8.500720678919833351e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.114024049339952305e-02,3.009673360248780738e-01
4.781222796595827051e-01,0.000000000000000000e+00,2.692745175481304210e-01,3.279891436615005040e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.990532762147235457e-01,1.731574469584002685e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.811507020435515258e-01,3.442300034918794327e-01,1.430149183145004999e-01,1.325658463417910271e-01,1.042698100108111064e-01,0.000000000000000000e+00,2.802558618306601468e-01,4.375817318730239602e-01,4.700035879325817900e-01,6.366428638275219987e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.544802390321986296e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.529103887570761100e-01,2.020670101658969542e-01,0.000000000000000000e+00,1.200120866437972694e-01,1.324278676408905675e-01,2.674253332406704153e-01,0.000000000000000000e+00,7.228186603712925817e-02,1.049659214959789838e-01,7.765917281210803214e-02,0.000000000000000000e+00,1.312950408339455255e-01,0.000000000000000000e+00,2.358005964573718916e-01,1.306353278073612012e-01,2.765886162635735057e-01,0.000000000000000000e+00,2.292611452547102247e-01,0.000000000000000000e+00,1.474514979783736190e-01,1.611603210994214941e-01,2.379325387637962197e-01,1.175839353742743482e-01,1.673734429345404007e-01,6.947849324511840008e-02,0.000000000000000000e+00,8.883597389744556094e-02,1.134531725437648852e-01,3.634235336692835383e-01,6.276922678117872190e-01,1.029196701146439519e-01,3.759457480399813201e-01,7.872981903270941106e-02,3.383489843315430345e-01,1.356705260670703628e-01,4.325529950203212959e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.953871920345122581e-02,3.570243184808062908e-01,3.729102260757528042e-01,3.407855731882653560e-01,9.968752021376893480e-02,1.202717160204270913e-01,1.410858576707892387e-01,1.782175235572040772e-01,1.286756102978655059e-01,7.890232765866181386e-02,1.159890672336840595e-01,1.583258077216926352e-01,0.000000000000000000e+00,8.922100317277860404e-02,1.957896946218209977e-01,1.385421492309515945e-01,0.000000000000000000e+00,1.028235675725177045e-01,1.152377015203974175e-01,1.065689064099800826e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.779860904289580215e-01
4.570183001914665533e-01,2.692745175481304210e-01,0.000000000000000000e+00,4.065542306346043300e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.574738224222800409e-01,3.168179114996669266e-01,1.445554339056528137e-01,1.588914120131320051e-01,1.551283306267819961e-01,2.473036844448848193e-01,1.560609264110248418e-01,1.316250544704881675e-01,1.328816501918836102e-01,2.063427996793489871e-01,1.637882726209846096e-01,1.353911086562107902e-01,4.169478329596351118e-01,3.087605318634022433e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.727074267326900836e-01,2.414811065296256221e-01,1.590934163427573933e-01,0.000000000000000000e+00,7.367731011182067358e-02,7.065251187072449368e-02,8.027147217549777947e-02,0.000000000000000000e+00,1.784883829469044170e-01,2.690130266382310675e-01,2.414237770353444834e-01,2.491545224996198904e-01,7.134960513055488285e-02,2.069256402285926388e-01,1.740166326808963160e-01,1.137916167297321479e-01,7.609214419472172530e-02,9.429710570612084841e-02,0.000000000000000000e+00,1.266123041612217115e-01,7.610121461475678750e-02,2.750776735927604189e-01,7.633051630689800804e-02,2.475728815549119721e-01,1.530963049044831714e-01,2.442332065913433992e-01,1.573298598986549723e-01,2.498139214612268566e-01,1.635693880457612381e-01,2.529768512321755591e-01,6.254487274706097000e-02,9.934494454423943577e-02,1.888717552051142334e-01,1.997789985610144980e-01,2.137425656249208883e-01,8.233867931838735610e-02,2.156382046483341641e-01,2.862416173337016256e-01,2.594679510797652244e-01,2.387112260786051487e-01,1.782868022447569034e-01,2.277375133678800068e-01,2.558413647491005749e-01,2.390037367527851064e-01,2.798628181564528083e-01,2.800827748181483612e-01,1.746316591556344167e-01,9.786364746563838701e-02,1.336886437031716002e-01,1.831406018062327612e-01,1.119208349577768546e-01,7.343953921939135043e-02,1.185185415135306952e-01,8.004698489364381331e-02,9.845251210022942789e-02,1.652272189736285479e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.675924796668789907e-02,0.000000000000000000e+00,7.995115515998126032e-02,0.000000000000000000e+00,1.447935006730654006e-01,1.594186374370936132e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.972451989593344279e-01,3.261908559265774277e-01
2.724140546494792092e-01,3.279891436615005040e-01,4.065542306346043300e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.030852474674240793e-01,3.887676364821545660e-01,1.042160417846374476e-01,2.378275496408897571e-01,1.462384945626287736e-01,2.405393624909804295e-01,0.000000000000000000e+00,1.601446483535661769e-01,1.536800887866215937e-01,1.942416612514062391e-01,1.893599881353658920e-01,1.912179916438946914e-01,2.578523426790048645e-01,3.999682436853970735e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.032317355243854817e-01,3.604002822092324809e-01,1.418147525095392603e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.359807093416746104e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.516646950807662708e-01,4.170295988465614889e-01,0.000000000000000000e+00,2.056261380304538200e-01,0.000000000000000000e+00,1.794950838619107369e-01,1.526762351126620121e-01,1.599158088314819315e-01,8.744309616226129955e-02,6.349249659178199390e-02,8.703847809396560165e-02,1.256278469053390134e-01,0.000000000000000000e+00,1.407208743472216916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.100762241103378281e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.075888965022487181e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.991272700968429177e-01,0.000000000000000000e+00,2.331622484935502448e-01,6.231599123336085955e-02,2.826779651618493983e-01,1.621585507089230160e-01,3.466921492758939238e-01,2.357708240617964746e-01,2.690081420224075814e-01,0.000000000000000000e+00,2.779691181058082661e-01,1.042086563259199128e-01,1.755415435891965192e-01,1.345702398389613530e-01,1.529799598542240235e-01,1.756695885350614272e-01,8.457525531754671311e-02,1.571819303359440201e-01,1.314458565429237891e-01,9.959301222739351533e-02,3.156929299453631876e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.616049353620853668e-02,1.426891668724675766e-01,0.000000000000000000e+00,1.659539815815782859e-01,7.006078053382358561e-02,2.784074432103259555e-01,0.000000000000000000e+00,2.223514912867013138e-01,1.317455132533870144e-01,3.383243004334466897e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140641021015087186e-01,1.277177674456287382e-01,1.264073660689959133e-01,1.828423494739097876e-01,1.492890187343700603e-01,6.147762615507722933e-02,1.712189212433588570e-01,1.922129705031144775e-01,1.882327675373989539e-01,1.470445841360729644e-01,1.689527717050332001e-01,0.000000000000000000e+00,1.167606425103147882e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.331125457643255183e-01,7.795206022094357257e-02,1.672950909472322167e-01,1.168161123045180078e-01,1.282921897260022870e-01,0.000000000000000000e+00,1.469461860339983661e-01,1.173802986348719546e-01,0.000000000000000000e+00,1.412647295682338267e-01,1.418324040274842601e-01,1.122867970842136853e-01,1.239713091389164218e-01,9.646725864690043617e-02,0.000000000000000000e+00,6.983330167527201926e-02,2.086358237817280969e-01,9.929961747612316147e-02,1.124602161461018268e-01,7.559261331160782582e-02,7.151566236116659037e-02,1.029736305930470386e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.213353268464134771e-02,0.000000000000000000e+00,7.574084863890358232e-02,1.058775072728517369e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.580112614998992859e-02,9.339626446656641712e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.038979784493851699e-02,2.227380403449557289e-01,1.342257017716430301e-01,9.272284067749878012e-02,0.000000000000000000e+00,1.761733265708016194e-01,6.566594603235519079e-02,1.407552931763549342e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140641021015087186e-01,0.000000000000000000e+00,1.219372362372563162e-01,1.048749038538976941e-01,2.889948602675299627e-01,2.354362579313558634e-01,0.000000000000000000e+00,1.186178375960162262e-01,5.857949730811583267e-02,8.912384812952531266e-02,2.550667772221434371e-01,2.880965442065634430e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.240287967534236674e-01,1.995150640201570902e-01,1.911217461794072758e-01,1.921165269910288798e-01,9.319833295940950502e-02,1.577082919777686998e-01,1.053525524315287870e-01,1.300886702303165332e-01,8.157887976964138532e-02,1.375294870729272534e-01,1.433659250835246646e-01,8.761488677640386080e-02,9.163957623367745275e-02,9.254720830859478053e-02,1.193822553345889326e-01,0.000000000000000000e+00,1.774301041032923243e-01,1.744137570361666001e-01,1.431065686075040921e-01,0.000000000000000000e+00,1.049815845214139842e-01,1.269455523076422343e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.946603665448204956e-01,0.000000000000000000e+00,6.318002210144582631e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.534879788687369850e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.524395846514894182e-02,5.849747852467213072e-02,7.540602076371522022e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.605039582294781608e-01,1.203647969458291334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.011191754007022880e-01,1.469601537160336036e-01,1.509698197588624224e-01,0.000000000000000000e+00,9.878127093649564927e-02,0.000000000000000000e+00,2.203811301863820016e-01,0.000000000000000000e+00
3.427261727239696576e-01,1.990532762147235457e-01,3.574738224222800409e-01,4.030852474674240793e-01,1.277177674456287382e-01,1.219372362372563162e-01,0.000000000000000000e+00,5.569625778937169480e-01,3.716772864248715780e-01,2.306395225444967112e-01,2.360006241593216314e-01,3.432754018387496053e-01,2.552937795993743264e-01,2.711316988192852828e-01,2.034280212053837800e-01,3.190196214226195814e-01,1.705061185052558215e-01,2.532002782359361048e-01,3.396175100465895769e-01,2.426197419592865390e-01,1.429244434885647008e-01,0.000000000000000000e+00,4.015438580449424699e-01,3.926111209380822586e-01,1.987189630760956560e-01,1.045535725161488155e-01,0.000000000000000000e+00,7.847989197442280240e-02,8.207022264969073000e-02,1.698644264714891383e-01,2.771307323127289446e-01,3.755748887659297042e-01,2.754500989339260242e-01,2.921396342022176684e-01,1.411408446331753053e-01,2.383909374284160776e-01,1.781781160300598688e-01,2.225834119900811092e-01,2.013706291061725384e-01,1.986325709418065577e-01,6.060454672723047248e-02,1.577240829457240145e-01,0.000000000000000000e+00,8.777581298867641324e-02,8.183988926826793464e-02,2.040448320321049114e-01,1.448935206597264380e-01,1.258839887038980809e-01,0.000000000000000000e+00,1.453760537716685675e-01,1.875380409171489293e-01,1.907564711031233262e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.827973521072322249e-01,2.094614063848192209e-01,7.186415619496611118e-02,0.000000000000000000e+00,1.199472661929872896e-01,2.516867302278241736e-01,3.716777742291543229e-01,3.660667412295623424e-01,3.048321315157009326e-01,2.908718914643515507e-01,5.440523508115330253e-01,4.741947176723833035e-01,2.194204773902026506e-01,2.784291542630483174e-01,6.602069856819900440e-02,0.000000000000000000e+00,2.255775332626106522e-01,1.906762781667275530e-01,2.059258747503703579e-01,1.159799311077576583e-01,1.354139844325931985e-01,1.536827384031211607e-01,2.255674039694227084e-01,1.849928254398723049e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.808071177520327588e-01,1.931195266214130735e-01,2.091767586678660307e-01,9.489060657822574740e-02,3.693157666022517938e-01,2.172581112671083947e-01,9.176597084225139589e-02,1.692232327734405628e-01,3.852034244985915734e-01,3.766732065615818748e-01
2.585111567473454275e-01,1.731574469584002685e-01,3.168179114996669266e-01,3.887676364821545660e-01,1.264073660689959133e-01,1.048749038538976941e-01,5.569625778937169480e-01,0.000000000000000000e+00,3.875732005487819154e-01,4.144938443363668235e-01,1.657026559566325552e-01,4.489119510800999024e-01,1.917648195451559512e-01,3.611448068228291786e-01,1.192558401403085999e-01,4.291227458824582452e-01,1.817857426893692563e-01,2.134855500624521507e-01,2.753581973955825379e-01,3.182976024774993862e-01,2.647447634356319690e-01,9.883501412965514654e-02,3.554126624996315487e-01,4.554302851527554652e-01,2.169937496798728660e-01,1.685344288428886061e-01,0.000000000000000000e+00,1.656763707196566293e-01,1.077733827547199402e-01,1.114676985705491952e-01,1.873190371524243170e-01,4.328078479044022986e-01,2.047636047980120610e-01,3.325297474063755865e-01,8.275390457877729311e-02,1.958216161596936511e-01,9.162212151253942838e-02,1.315985555749030478e-01,1.964651604820404074e-01,1.089623737627116729e-01,1.697724227719211998e-01,1.669828363714828401e-01,0.000000000000000000e+00,1.027829013465653973e-01,0.000000000000000000e+00,1.801021166442360877e-01,1.758398786546019055e-01,1.497585902425718762e-01,7.178301906879122618e-02,1.237764532512543175e-01,2.374313872883144771e-01,1.949015366072461286e-01,1.026905359839627996e-01,5.881168216678626243e-02,2.951645456046496085e-01,2.732089283268085422e-01,1.338293292240554655e-01,0.000000000000000000e+00,1.164056794811604567e-01,2.987489893344853487e-01,2.839611706490017262e-01,3.915447945597708701e-01,2.603236439033105309e-01,2.890095964307485277e-01,5.257269303426879148e-01,6.071842370743750772e-01,2.466595112434560866e-01,2.984920802399270157e-01,8.760734944688472470e-02,0.000000000000000000e+00,2.707219338401998243e-01,2.479933583808979769e-01,2.601106321007968236e-01,9.857493293933644596e-02,2.411566059232171655e-01,1.861402852630866245e-01,2.771292998974265731e-01,2.688646553764258429e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.710251112598251411e-01,1.935478284410528660e-01,1.407526117927711540e-01,9.969419003196133833e-02,3.753497251225719755e-01,2.227114342894619126e-01,1.129483535285790013e-01,2.340866895161189121e-01,4.295542056300619138e-01,4.224752647749779322e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.445554339056528137e-01,1.042160417846374476e-01,1.828423494739097876e-01,2.889948602675299627e-01,3.716772864248715780e-01,3.875732005487819154e-01,0.000000000000000000e+00,3.341540223175167301e-01,1.060119084868995781e-01,2.066965624186158368e-01,1.540597486887477774e-01,1.150660644773114222e-01,2.945982591602774314e-01,3.281869683031078955e-01,0.000000000000000000e+00,6.727455539663777795e-02,0.000000000000000000e+00,9.645380637942153890e-02,2.268801608318301577e-01,2.144190450003773951e-01,3.134566094708313710e-01,3.116529669075462916e-01,2.784820609414289660e-01,1.592596127743006740e-01,9.946954584131216526e-02,1.283532685624064473e-01,5.831858837408301910e-02,1.763266793151593570e-01,2.862796106796816620e-01,2.100735445633171994e-01,2.663261223296427005e-01,2.224328410089522756e-01,2.695355090695978340e-01,1.233630960474639687e-01,2.479205930231779542e-01,2.158381930774052049e-01,1.888698771419184130e-01,0.000000000000000000e+00,2.367220517351490416e-01,1.444815230077326207e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.504399383402887092e-01,8.338425589658828019e-02,1.192485856378766584e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.648980969417997822e-02,0.000000000000000000e+00,7.011791637485091655e-02,6.550252537202527758e-02,1.415224671589749295e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800642864365529006e-01,1.277071125274411023e-01,1.449657456487864204e-01,6.284837521678517114e-02,3.600785484602077591e-01,2.405583339220436490e-01,1.690215425404898997e-01,7.608269736600455080e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.152150888458877198e-01,2.434431581677569123e-01,8.214746005310859245e-02,1.243379495168881743e-01,7.948388212122255159e-02,9.758107408430022334e-02,9.228640353851870481e-02,9.617289246074099685e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.498854807353729557e-01,1.526436744799833101e-01,3.243347495625747423e-01,1.046143703282943205e-01,1.526737664145375040e-01,2.052596684497969282e-01,4.066461056227279602e-01,1.162255968573176479e-01
5.954030018636436578e-02,0.000000000000000000e+00,1.588914120131320051e-01,2.378275496408897571e-01,1.492890187343700603e-01,2.354362579313558634e-01,2.306395225444967112e-01,4.144938443363668235e-01,3.341540223175167301e-01,0.000000000000000000e+00,2.211400814170997042e-01,2.716314899301237040e-01,1.151481545921773375e-01,2.546000782623322189e-01,1.288165758753271328e-01,3.378909204960471313e-01,8.903524754747527137e-02,7.775084316043913424e-02,8.200238363221284965e-02,1.433090393504102833e-01,2.858953553182252416e-01,2.623512127520084003e-01,2.376103322238680426e-01,3.463136706634648010e-01,1.923667537477117273e-01,9.962976431015189982e-02,0.000000000000000000e+00,1.309350127039060341e-01,1.628430994311109437e-01,1.424577074759758311e-01,2.710453322933776277e-01,2.510971389979522739e-01,2.680373581055981447e-01,3.567442823021442222e-01,1.941231867299735847e-01,1.107080357300897766e-01,2.206916755436881261e-01,2.430425558449806345e-01,1.230119687657973415e-01,0.000000000000000000e+00,2.338610272022122738e-01,1.597797968940414537e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.047507827582818130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.774841057062023053e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.446408567792716204e-02,2.365139824364467791e-01,1.808367387112011504e-01,1.231783478158774425e-01,0.000000000000000000e+00,2.984060556277974841e-01,2.353543219021246302e-01,1.609701185331475215e-01,1.421683014924706168e-01,0.000000000000000000e+00,8.862158234497306830e-02,2.018485539755578428e-01,2.530220078642861914e-01,1.466214133879653880e-01,7.279353153872768212e-02,9.644601084610614217e-02,8.685172439643613906e-02,1.683585743408305413e-01,1.495694910365060193e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.113481718729583403e-01,7.264929959545286808e-02,2.889292576642022992e-01,1.866963792495348606e-01,3.386464941883721713e-01,1.718150484497116270e-01,1.624866361524776315e-01,2.575669660578086551e-01,2.971740422795467462e-01,1.057385804942413271e-01
