,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Deg,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Cc,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Ne
Subject_001,10.212456,11.735554,10.06023,9.774845,6.951596,4.740306,9.51302,7.830261,10.638848,3.388311,2.606757,6.445575,3.528932,6.633676,11.11655,9.750837,5.397992,9.542972,11.563209,9.249112,5.548826,6.561685,10.779234,10.122171,9.28272,10.018941,8.335979,5.423437,6.8125,9.889746,3.689015,2.624277,11.545186,6.815677,4.981572,3.352385,5.061934,6.8136,5.930731,8.199073,0.598643,3.712401,11.919488,11.132921,12.615287,11.559083,9.655321,12.50873,12.820481,11.583208,10.582106,10.818627,7.896297,11.000347,8.435508,11.97344,12.504549,11.341423,13.520132,9.286477,13.857601,11.394073,9.59366,8.83054,8.499303,8.18141,14.783126,10.559216,10.141739,8.535576,4.010367,5.408102,7.089311,9.633288,5.694627,6.431773,7.919273,9.984921,7.988713,7.023804,10.833711,9.997051,11.274497,5.33708,10.560338,9.517578,3.693089,3.895579,8.927453,10.393149,0.752265,0.767399,0.742786,0.721493,0.594638,0.623263,0.729833,0.727047,0.574304,0.649633,0.731497,0.578927,0.658372,0.538008,0.693686,0.613664,0.613958,0.672748,0.722756,0.755335,0.629589,0.639054,0.686446,0.652407,0.7003,0.58097,0.718117,0.623787,0.630745,0.679058,0.60007,0.817034,0.62311,0.797753,0.768407,0.650379,0.648488,0.661814,0.621592,0.745416,0.355747,0.544634,0.604381,0.721266,0.721953,0.722043,0.690181,0.721348,0.620395,0.647508,0.790449,0.729659,0.788237,0.698411,0.832218,0.760377,0.68721,0.604707,0.657476,0.717689,0.629237,0.634369,0.598151,0.717967,0.645238,0.65176,0.622917,0.615168,0.670829,0.725615,0.562398,0.755508,0.607645,0.728197,0.688541,0.67854,0.708127,0.656623,0.624235,0.715108,0.62744,0.641742,0.67354,0.71356,0.596205,0.758483,0.761559,0.775919,0.722007,0.73899,0.207997,0.218971,0.197653,0.203652,0.158345,0.143468,0.199124,0.180924,0.188337,0.115345,0.115925,0.175654,0.132633,0.154069,0.206897,0.179386,0.157104,0.20864,0.21559,0.19671,0.145796,0.158059,0.203556,0.194739,0.18368,0.178803,0.175807,0.141319,0.170961,0.198928,0.135765,0.118536,0.188604,0.171545,0.157675,0.117275,0.140809,0.161161,0.150913,0.179783,0.071913,0.124194,0.21105,0.205215,0.215863,0.206312,0.190293,0.215929,0.205433,0.19035,0.204678,0.200503,0.17451,0.201347,0.184974,0.213043,0.216545,0.200092,0.216355,0.193307,0.217099,0.191847,0.186761,0.200165,0.172667,0.174009,0.238031,0.196674,0.193183,0.175093,0.117362,0.158132,0.174401,0.196173,0.14735,0.15805,0.172831,0.188321,0.171063,0.175433,0.199933,0.20809,0.194579,0.146715,0.199714,0.192687,0.116672,0.1458,0.17897,0.198816
Subject_002,13.407219,10.01088,10.761255,9.664635,2.99482,5.288454,11.764541,10.40708,6.011656,8.354876,7.437777,14.757158,8.5505,9.546348,7.631672,12.612437,9.953043,13.086128,9.427738,10.087763,6.095081,11.468972,11.546697,10.662965,5.576959,11.633775,3.624883,5.29396,11.227674,11.651755,8.931528,7.931463,14.268775,16.217673,5.82114,10.289074,8.468008,8.734468,8.731568,8.378087,5.668296,2.174471,7.492729,6.391564,6.02201,8.714687,9.828364,8.932188,4.9835,8.837907,8.136257,10.377908,7.054382,5.684619,10.201448,12.425884,8.990145,9.847692,11.227901,14.409604,13.648598,15.406689,8.846249,12.603934,11.470621,14.83853,15.409679,15.264836,5.287806,4.655259,4.476629,3.667133,6.835275,8.934976,2.707873,2.813849,7.211777,9.05961,6.946771,9.197536,10.766767,9.001045,6.167875,6.699443,13.610374,14.051795,4.998844,5.319166,9.276678,12.818653,0.639258,0.628987,0.7108,0.705199,0.582153,0.579432,0.765782,0.736925,0.635236,0.606453,0.69116,0.660574,0.730886,0.720258,0.599745,0.651925,0.703809,0.653725,0.663211,0.60678,0.65467,0.6816,0.752337,0.688475,0.654632,0.657512,0.773049,0.667627,0.675562,0.640738,0.640721,0.688792,0.678954,0.659665,0.640568,0.664602,0.678335,0.637702,0.700705,0.723921,0.628431,0.610366,0.656827,0.681456,0.64376,0.68286,0.768117,0.767896,0.738896,0.656019,0.69687,0.701422,0.74309,0.580715,0.798819,0.769599,0.713775,0.639878,0.696264,0.699255,0.720112,0.738784,0.650758,0.666122,0.659919,0.709226,0.646524,0.695311,0.699526,0.647781,0.676037,0.680461,0.710874,0.625091,0.743755,0.714394,0.671357,0.699981,0.710592,0.672243,0.644104,0.671521,0.684651,0.652884,0.72343,0.708695,0.701498,0.670244,0.779881,0.776393,0.207596,0.179415,0.189921,0.185678,0.124665,0.148428,0.206148,0.19666,0.136897,0.164926,0.170185,0.227425,0.187326,0.190313,0.161039,0.211854,0.202398,0.225649,0.177264,0.176104,0.162036,0.202169,0.204709,0.188158,0.135295,0.20418,0.133864,0.154858,0.212736,0.201072,0.18772,0.173668,0.222982,0.243346,0.146806,0.183663,0.184707,0.178854,0.176625,0.172391,0.148675,0.100858,0.173982,0.161331,0.14893,0.172468,0.194955,0.183987,0.145847,0.175954,0.183204,0.193615,0.177141,0.147937,0.206932,0.220255,0.196825,0.190142,0.201166,0.225984,0.231368,0.243042,0.185246,0.21328,0.205854,0.240366,0.235019,0.237837,0.151406,0.146047,0.145774,0.125645,0.164017,0.180947,0.111882,0.117491,0.154807,0.172841,0.169932,0.195878,0.197771,0.187729,0.165032,0.159761,0.232675,0.231669,0.135048,0.140901,0.180262,0.222118
Subject_006,24.454548,24.832768,16.139867,19.761809,7.733824,10.43067,17.653023,17.534242,9.420665,8.586618,15.261643,16.121667,10.804563,17.652949,13.24356,17.341834,10.857403,12.881212,21.394713,22.080068,16.524268,16.39278,14.653099,11.226702,6.816197,8.845702,13.075292,13.465124,15.254153,16.577283,10.743682,7.708106,22.082859,24.505119,7.350872,14.340869,18.477762,15.552212,9.65742,9.987432,9.375813,12.609236,19.261658,18.30919,14.38249,19.73177,16.479105,9.861698,13.958401,15.966306,17.856751,14.063526,14.202524,6.495698,15.244774,12.390464,20.972083,21.451955,15.175866,20.164196,16.889587,19.478284,11.757927,12.51015,16.249171,15.307712,20.87534,22.913262,19.406371,14.245126,10.672795,13.159066,17.053653,14.244104,12.759999,12.669669,18.87192,16.882988,4.958176,5.049788,9.260682,12.186815,11.806634,16.271593,18.547442,18.096536,4.90992,10.73458,13.793012,10.827817,0.782669,0.758936,0.831215,0.787802,0.81705,0.837229,0.842308,0.858836,0.82194,0.811608,0.75968,0.777662,0.764844,0.757669,0.792748,0.805415,0.779238,0.840715,0.810828,0.797681,0.795532,0.833909,0.806445,0.851899,0.871512,0.770769,0.801575,0.822162,0.824731,0.818104,0.760564,0.902338,0.792308,0.809398,0.776678,0.759825,0.769349,0.807798,0.875432,0.879558,0.852159,0.816685,0.845083,0.8405,0.87638,0.854854,0.86745,0.838715,0.887648,0.896832,0.895093,0.825137,0.833886,0.841725,0.925739,0.847567,0.790417,0.746208,0.913521,0.802106,0.862026,0.788936,0.83809,0.78961,0.852234,0.82119,0.880071,0.817656,0.766376,0.790063,0.751057,0.763104,0.806584,0.860912,0.848178,0.820674,0.779415,0.811818,0.921505,0.947197,0.771755,0.807795,0.808423,0.818653,0.785914,0.772669,0.77947,0.753565,0.871298,0.859852,0.307612,0.30933,0.239998,0.268869,0.159572,0.185198,0.257385,0.262226,0.194062,0.184691,0.233526,0.238199,0.206843,0.247032,0.228725,0.257646,0.223811,0.243351,0.288477,0.299125,0.229211,0.23438,0.212195,0.209786,0.170537,0.181133,0.189513,0.199185,0.257104,0.257757,0.193641,0.191407,0.289307,0.310771,0.16176,0.209789,0.252435,0.227231,0.18621,0.184635,0.166387,0.202216,0.279887,0.264476,0.233391,0.269887,0.2478,0.188245,0.225728,0.239763,0.272116,0.219605,0.225572,0.163459,0.24839,0.210223,0.283127,0.289818,0.247583,0.273867,0.256401,0.267124,0.220493,0.226764,0.248855,0.243412,0.296968,0.298121,0.279329,0.229865,0.18579,0.208138,0.265489,0.246873,0.225465,0.216646,0.265752,0.257156,0.1749,0.16743,0.203534,0.214134,0.195715,0.230356,0.249371,0.245728,0.159204,0.179756,0.225071,0.203104
Subject_007,14.365536,14.033018,12.769935,13.793736,7.408731,6.538816,10.266992,15.270336,10.857036,11.352297,6.668064,7.066108,5.37582,5.840403,13.123337,13.606201,7.687643,11.055381,15.307677,13.60041,10.246341,9.402501,10.793974,11.788175,8.565032,8.859601,7.163743,5.552685,13.969447,15.14396,4.041259,5.524751,12.948345,13.581303,8.214269,8.1379,8.094076,9.882396,8.858412,9.286928,7.80232,8.70159,13.150054,11.298179,10.562257,12.785211,9.470987,11.234371,11.128322,10.75711,10.018123,12.210267,9.41542,7.989659,8.538848,8.875803,13.019691,14.317232,12.779786,14.152671,12.577113,13.197439,6.206035,12.880745,11.51818,8.300644,15.523818,12.003537,9.812507,10.70323,7.34264,9.18595,14.541957,14.208194,11.449434,13.411051,14.080597,13.96664,8.236496,7.981881,11.112178,14.539236,5.790941,12.146671,13.676168,14.630087,4.423482,2.950442,11.23331,9.829764,0.783398,0.789073,0.85426,0.832021,0.575337,0.710072,0.851383,0.787306,0.880905,0.750233,0.653499,0.677573,0.656194,0.659631,0.790655,0.790554,0.674255,0.614898,0.798788,0.812732,0.769339,0.791124,0.865629,0.80757,0.843983,0.888479,0.511858,0.590834,0.750494,0.760784,0.622679,0.684242,0.820124,0.805572,0.627162,0.675405,0.700402,0.698265,0.745675,0.703418,0.645251,0.667124,0.567381,0.57778,0.698107,0.636822,0.701414,0.673377,0.704787,0.730378,0.696809,0.623733,0.689075,0.684476,0.761713,0.77328,0.768753,0.780089,0.759523,0.754906,0.69163,0.642362,0.64163,0.695747,0.586862,0.677659,0.71627,0.677195,0.816697,0.784926,0.578806,0.614537,0.803359,0.828208,0.85615,0.818357,0.711905,0.763307,0.726427,0.649723,0.697022,0.649774,0.686724,0.707639,0.673478,0.608393,0.638393,0.459231,0.731479,0.702427,0.237287,0.237825,0.226239,0.232268,0.163016,0.153349,0.209738,0.245365,0.220336,0.215465,0.166025,0.181583,0.162285,0.173281,0.243562,0.250688,0.187387,0.210228,0.247491,0.237251,0.225938,0.214143,0.210048,0.214717,0.189433,0.194922,0.172543,0.168037,0.24786,0.257619,0.139399,0.153126,0.220422,0.227289,0.178083,0.18595,0.208356,0.219792,0.209945,0.208747,0.192371,0.207392,0.234281,0.208678,0.215405,0.210524,0.196638,0.201239,0.221048,0.199338,0.215819,0.208456,0.195789,0.185169,0.199484,0.198318,0.218415,0.237448,0.230709,0.230606,0.21882,0.219584,0.162591,0.222707,0.209517,0.179387,0.246946,0.216277,0.1961,0.19512,0.170814,0.190232,0.25438,0.254321,0.222914,0.244816,0.246383,0.243305,0.186025,0.180084,0.209094,0.246595,0.177248,0.234183,0.247146,0.24597,0.135679,0.130121,0.20059,0.194219
Subject_008,9.485674,11.558978,11.201272,8.617608,7.638356,9.979377,9.289741,8.554759,8.010358,6.813202,6.211961,6.164163,7.236934,6.565085,9.36514,7.199109,9.840885,12.245598,10.746691,11.642138,9.963882,7.903635,8.115148,7.315456,6.111683,7.540642,8.522647,7.476938,10.468418,9.267287,7.258987,6.755569,10.86374,8.667988,5.274891,5.277771,10.699167,11.196329,8.770985,8.301231,7.705984,6.006088,8.590885,10.522229,8.124865,6.468597,10.389428,10.642311,9.497824,8.337536,8.685011,8.991896,6.304436,5.709456,6.398375,6.218051,8.771867,11.554322,6.93913,4.585451,8.771006,7.270972,7.979918,9.038665,7.917785,6.503651,7.762605,6.852182,11.683816,8.140399,8.85746,7.965419,9.088121,10.392814,7.396048,6.023751,10.158505,10.958863,3.763631,7.193374,4.788149,9.996178,8.108964,7.852683,8.105408,9.877149,3.865633,6.336557,6.977592,6.870692,0.647488,0.723514,0.619682,0.666003,0.684788,0.580711,0.671207,0.747973,0.673707,0.654142,0.608804,0.602019,0.580164,0.694342,0.593137,0.54592,0.732186,0.683385,0.594226,0.63933,0.692797,0.722739,0.624378,0.788193,0.649203,0.574963,0.665622,0.662835,0.67678,0.674317,0.581377,0.56973,0.521938,0.607061,0.689018,0.621802,0.673519,0.606869,0.765602,0.684915,0.736139,0.819054,0.585578,0.574021,0.65019,0.613862,0.528132,0.550454,0.574519,0.584884,0.588568,0.629487,0.553458,0.683262,0.499637,0.569919,0.722745,0.73774,0.634396,0.738229,0.62739,0.574422,0.586056,0.591135,0.593799,0.689498,0.647205,0.557453,0.723916,0.694303,0.66639,0.704437,0.717967,0.789154,0.810291,0.770972,0.677535,0.710008,0.581394,0.651274,0.689466,0.67116,0.670342,0.758476,0.582374,0.61887,0.594774,0.571844,0.598052,0.679391,0.190226,0.211285,0.203694,0.184752,0.16768,0.181753,0.192582,0.19002,0.17595,0.156964,0.155478,0.154561,0.167568,0.165912,0.191357,0.165158,0.190837,0.209462,0.196531,0.20403,0.186194,0.179094,0.17396,0.180094,0.15471,0.18265,0.17851,0.167757,0.194327,0.196,0.153774,0.154027,0.194978,0.190815,0.151684,0.152063,0.183245,0.187921,0.184324,0.17196,0.167381,0.155737,0.183122,0.195159,0.176655,0.170758,0.185719,0.187947,0.18543,0.178841,0.180936,0.187005,0.14716,0.156492,0.167131,0.163651,0.183387,0.209435,0.173048,0.144287,0.189861,0.174879,0.184585,0.183614,0.178039,0.171465,0.187675,0.175085,0.209901,0.175979,0.173421,0.170173,0.181504,0.196026,0.166457,0.135924,0.185241,0.193169,0.138613,0.166415,0.160737,0.182462,0.187761,0.184342,0.183647,0.201688,0.119096,0.140303,0.170136,0.171064
Subject_012,13.895957,15.128686,11.930914,15.092095,10.336128,8.642562,9.549221,10.132655,9.005224,7.445877,5.542597,6.485486,4.993358,4.287636,12.930113,9.18093,7.743605,6.946755,19.348231,19.544447,7.888605,8.152501,8.316584,8.299761,8.086027,10.693037,7.93142,7.541679,6.936676,7.635722,3.894326,4.362851,17.201481,17.401693,10.786775,10.217267,11.827041,11.228411,10.620641,13.368421,10.458312,8.806071,20.033816,20.107991,19.712037,21.122192,14.445871,14.089301,15.992296,19.040882,18.259643,20.378126,9.044351,16.345704,11.242084,13.748055,18.044736,19.529828,18.74701,18.278924,17.462229,18.355508,5.437524,7.878228,12.620605,14.157278,19.799293,21.79691,17.91214,21.188713,10.132639,11.445178,11.075963,9.717261,6.479185,9.984114,14.415315,15.081512,5.825667,5.135377,7.421932,12.170898,3.535277,7.223485,11.660751,17.075794,2.972078,6.302301,11.622799,13.441961,0.768192,0.784495,0.768386,0.72246,0.732281,0.779087,0.744022,0.729434,0.655373,0.769685,0.725116,0.609229,0.66266,0.570877,0.679554,0.694081,0.720769,0.646311,0.765766,0.767353,0.713512,0.733834,0.751166,0.72618,0.668448,0.670278,0.758553,0.744067,0.699001,0.677758,0.542688,0.587028,0.799574,0.791738,0.635837,0.698444,0.698085,0.735264,0.780002,0.817341,0.657092,0.637133,0.72786,0.773157,0.728758,0.740984,0.790475,0.816711,0.774447,0.743634,0.738721,0.729239,0.784484,0.74104,0.831376,0.83038,0.723668,0.753672,0.813478,0.815136,0.772885,0.78979,0.656791,0.80634,0.723047,0.753569,0.782683,0.816909,0.744743,0.741942,0.654418,0.672297,0.721986,0.7005,0.806184,0.720792,0.734499,0.720273,0.754511,0.671872,0.694271,0.659899,0.542974,0.659352,0.744186,0.752185,0.666139,0.762134,0.765703,0.778026,0.242306,0.248971,0.231376,0.244134,0.205548,0.1986,0.2018,0.216692,0.198085,0.198945,0.16902,0.176236,0.167258,0.155437,0.216554,0.207822,0.200744,0.175526,0.277748,0.277972,0.184827,0.182071,0.206362,0.203458,0.191465,0.20256,0.193122,0.182357,0.190297,0.197202,0.151039,0.16976,0.262189,0.264068,0.200562,0.200817,0.21441,0.209714,0.203796,0.227473,0.191941,0.195725,0.281687,0.289129,0.287758,0.296311,0.235996,0.237806,0.263213,0.284255,0.263116,0.289225,0.191285,0.242139,0.218415,0.239255,0.269444,0.281748,0.284414,0.281556,0.271945,0.276445,0.17628,0.181636,0.212139,0.230427,0.290257,0.309525,0.264785,0.297509,0.192997,0.199549,0.224014,0.207066,0.184071,0.191659,0.239859,0.240477,0.1717,0.173189,0.189162,0.207895,0.13397,0.172927,0.218862,0.249468,0.136203,0.166437,0.200958,0.228258
Subject_016,24.668859,25.310373,14.545141,14.954816,6.121061,5.203704,17.59757,12.684307,3.955821,2.906479,11.156075,14.45205,6.97764,7.370299,9.956947,7.344312,16.433915,11.86086,22.438072,22.457788,7.164935,4.834842,9.281855,9.072659,3.807774,5.287006,8.452737,7.880273,8.216149,7.941257,4.918393,2.295338,21.691905,17.177935,17.724233,14.060433,14.108198,15.458196,11.083043,9.674616,7.069498,9.351599,19.668465,22.262672,23.220222,22.436843,17.404763,15.662231,19.838831,20.925474,19.437627,18.55256,12.895827,16.848104,10.07306,10.941731,22.286365,21.499999,17.892196,20.155858,19.106539,18.103557,19.498121,11.989679,18.044941,19.383614,22.152474,23.590138,19.277584,17.779267,5.553024,5.322337,8.683118,10.02483,6.088226,9.924385,8.237274,9.43753,7.322147,8.164058,18.955937,17.025322,3.268436,8.315858,18.500476,21.384749,5.181311,7.682023,13.098776,10.846582,0.842091,0.838702,0.825572,0.868833,0.572243,0.62188,0.810188,0.834327,0.680715,0.896239,0.819312,0.811447,0.736353,0.78083,0.531957,0.535577,0.784021,0.823258,0.794798,0.825769,0.614994,0.624219,0.76146,0.780461,0.547668,0.496698,0.624706,0.725142,0.62985,0.696001,0.631096,0.583571,0.776632,0.751266,0.848514,0.810881,0.733838,0.707296,0.808781,0.871924,0.651709,0.664518,0.888065,0.857602,0.870225,0.850739,0.838203,0.86434,0.904292,0.871723,0.861663,0.845717,0.817784,0.760259,0.773779,0.768864,0.83645,0.848408,0.88991,0.889791,0.867409,0.829668,0.79024,0.769958,0.745319,0.799657,0.889189,0.858815,0.810909,0.794574,0.605153,0.664155,0.663921,0.742632,0.754439,0.711531,0.703352,0.713245,0.78927,0.756192,0.75443,0.746933,0.660356,0.74342,0.796962,0.804435,0.628573,0.806747,0.777343,0.707165,0.333128,0.338342,0.23614,0.232887,0.155274,0.147134,0.253393,0.220065,0.134843,0.123773,0.192358,0.22716,0.181527,0.176507,0.169726,0.154412,0.258252,0.231948,0.300458,0.305302,0.17675,0.143943,0.197588,0.182563,0.124492,0.150672,0.168479,0.176092,0.209361,0.193995,0.155389,0.128239,0.294057,0.246962,0.258387,0.217503,0.217418,0.229552,0.202541,0.191032,0.167205,0.183654,0.283537,0.303705,0.322955,0.30857,0.245421,0.238961,0.296188,0.296004,0.288629,0.280454,0.230278,0.233647,0.205841,0.214335,0.310895,0.306062,0.271463,0.293474,0.281606,0.261399,0.268043,0.199321,0.257797,0.269217,0.312953,0.319452,0.28022,0.258014,0.150056,0.151462,0.178159,0.207102,0.16138,0.187361,0.183498,0.19579,0.193451,0.207125,0.266157,0.25619,0.124416,0.163879,0.257502,0.290765,0.140408,0.162794,0.196652,0.200815
Subject_028,15.443479,17.940623,7.210881,8.643368,9.6271,9.842507,6.39906,9.544442,11.35615,10.283427,8.476964,5.182478,5.627044,3.749559,12.597859,12.868969,6.701697,7.811626,16.196581,14.765643,4.418823,8.529532,6.058585,4.315852,9.824426,6.672831,9.764124,7.594941,11.688391,9.075109,3.194612,3.633122,10.144962,10.902629,7.481507,5.729825,8.989446,10.518005,12.592414,12.383226,5.722134,7.020214,13.47692,10.303133,9.055333,10.456588,14.880338,10.432202,11.149782,11.675192,10.006346,10.143955,11.465051,6.988795,14.601393,12.712693,13.682129,16.293877,12.485467,13.920163,11.054569,11.938328,9.218929,12.188811,10.844459,15.282317,17.554099,14.400418,13.544153,11.099393,6.368742,4.27353,10.964537,10.293171,7.451743,5.718984,8.7022,9.523334,4.72284,4.227982,8.465296,11.49593,4.743745,7.155066,14.200673,11.607724,1.971489,4.444973,8.506577,9.431906,0.701141,0.656013,0.779668,0.673269,0.775222,0.729922,0.79512,0.704939,0.769088,0.807966,0.61807,0.638426,0.592507,0.692146,0.725828,0.742251,0.640125,0.642686,0.668676,0.686074,0.681176,0.722335,0.777167,0.81252,0.712847,0.705054,0.781347,0.795804,0.662395,0.678177,0.522122,0.569439,0.710497,0.710898,0.706841,0.614705,0.837092,0.752596,0.809128,0.756621,0.877478,0.790048,0.695197,0.773676,0.812158,0.78148,0.753602,0.774831,0.823822,0.790155,0.793598,0.850403,0.766371,0.74715,0.778913,0.760156,0.719151,0.701962,0.816682,0.788013,0.698328,0.789352,0.680667,0.742354,0.757744,0.724135,0.720765,0.748304,0.735529,0.758355,0.702588,0.69384,0.696025,0.737948,0.724238,0.752523,0.76161,0.707536,0.756402,0.711692,0.67541,0.654349,0.652901,0.659304,0.686216,0.723833,0.49452,0.749452,0.745023,0.758562,0.232967,0.235808,0.170421,0.170993,0.179334,0.172572,0.173522,0.183347,0.199535,0.194202,0.168721,0.145419,0.146696,0.141044,0.208018,0.214798,0.170559,0.181859,0.220359,0.213046,0.148132,0.170838,0.166261,0.142336,0.177176,0.16761,0.176961,0.161693,0.204972,0.185573,0.121947,0.127536,0.174881,0.18511,0.145791,0.120057,0.18761,0.187263,0.216134,0.201845,0.147733,0.156918,0.20361,0.174716,0.174486,0.18065,0.228195,0.184937,0.196701,0.193759,0.173974,0.186727,0.184962,0.144586,0.231141,0.213227,0.226733,0.240648,0.209934,0.220752,0.19126,0.203761,0.182575,0.204188,0.19106,0.219473,0.240771,0.218094,0.215348,0.199462,0.150406,0.131656,0.200029,0.198453,0.15695,0.147562,0.185722,0.188267,0.149184,0.145983,0.17835,0.18626,0.135841,0.155009,0.212635,0.191737,0.106315,0.134165,0.169163,0.166509
Subject_032,15.473934,13.004854,13.618404,13.524193,5.74769,3.493916,17.404001,15.292563,7.5778,8.769083,4.880856,9.703423,9.661847,8.222826,10.533977,13.044103,7.140252,10.143706,16.741112,13.40065,6.499039,6.823284,10.801419,9.964863,8.877754,10.586465,5.391461,4.116069,8.784114,13.363699,7.553498,8.203223,15.006033,12.922889,7.429553,3.141141,10.085394,11.448896,13.215021,11.720292,8.278878,6.799328,8.110522,3.453235,7.159385,7.933099,14.691932,11.819556,12.817549,10.108518,13.797777,11.097508,11.307821,8.30496,15.515766,13.983374,12.466712,10.335884,14.949067,15.688127,14.354957,14.358092,12.956938,12.88499,14.71672,15.222034,17.641411,16.653877,7.565948,7.567524,1.991991,3.344559,4.166038,4.871902,1.184962,3.83894,5.190601,5.228994,3.389945,3.752071,8.781269,10.747752,7.324909,9.004236,15.069888,15.840433,6.061407,2.584213,12.569805,15.488712,0.749914,0.814142,0.804422,0.789895,0.71618,0.739179,0.762667,0.783928,0.721697,0.726618,0.57058,0.705489,0.722016,0.741867,0.663801,0.720629,0.664379,0.615923,0.76071,0.793053,0.69907,0.711039,0.812157,0.780589,0.745159,0.712613,0.778925,0.655096,0.667655,0.693132,0.616961,0.721578,0.749206,0.756558,0.65016,0.675425,0.71099,0.711337,0.717552,0.731755,0.707847,0.76639,0.616592,0.715335,0.728382,0.812254,0.720867,0.748284,0.771186,0.838892,0.760929,0.751555,0.733444,0.773092,0.771595,0.793489,0.72352,0.802348,0.774861,0.77601,0.7671,0.765758,0.70627,0.773679,0.765361,0.783803,0.734301,0.719161,0.830636,0.747483,0.728067,0.68679,0.70222,0.724593,0.549455,0.672766,0.648773,0.646635,0.596341,0.641387,0.671643,0.689898,0.733576,0.72939,0.718821,0.728345,0.691884,0.725664,0.798381,0.786976,0.222854,0.220481,0.214489,0.210597,0.118004,0.112172,0.239703,0.227542,0.144161,0.16707,0.126246,0.172957,0.165312,0.170442,0.167146,0.199975,0.153179,0.173469,0.238419,0.218105,0.146266,0.155261,0.187352,0.174505,0.163606,0.172468,0.131999,0.116595,0.170546,0.189226,0.147516,0.16468,0.221007,0.208974,0.153809,0.114971,0.185842,0.193408,0.20352,0.191926,0.160881,0.155281,0.151152,0.142968,0.160152,0.16148,0.224001,0.200617,0.203851,0.184745,0.209913,0.182786,0.178964,0.161497,0.230596,0.22227,0.209084,0.199649,0.226292,0.231551,0.214861,0.212937,0.187886,0.203248,0.212304,0.233305,0.236763,0.225493,0.181575,0.171595,0.097542,0.112626,0.122278,0.135982,0.078929,0.11097,0.123724,0.127834,0.12236,0.12179,0.167501,0.18218,0.16015,0.164546,0.216268,0.224197,0.122607,0.105507,0.215942,0.235134
